frame	ecc	ep	mass	particle	signal	size	x	y	z
74	0.142351922293	0.0236978922868	6251.19282494	3.0	134.63583238	355420	645.930254781	470.284217546	74
75	0.200588302037	0.0214939716632	6890.91111595	3.0	121.525433205	355420	646.116601169	468.086201667	75
76	0.222040981057	0.0226892543155	6886.3339238	3.0	139.384718923	355420	648.444325492	469.604537029	76
77	0.233460936147	0.022468994337	6602.40158013	3.0	124.590526695	355420	650.307207542	467.903553834	77
79	0.15422525167	0.0220795935937	7380.33690011	3.0	138.884441246	355420	656.13692912	464.539581922	79
80	0.129801713209	0.0212083154856	7591.68939967	3.0	133.702063055	355420	660.869366727	463.840651589	80
81	0.213554558834	0.024152951508	6448.0963275	3.0	137.571222404	355420	662.193631099	461.749147652	81
82	0.101035312905	0.0211904699533	7452.70230619	3.0	129.148864492	355420	665.494281955	459.183745056	82
83	0.168888183384	0.0228210998621	7515.41911215	3.0	156.608950422	355420	668.581947882	456.647751101	83
84	0.0830736750419	0.0212110477408	7901.87044907	3.0	139.572259166	355420	671.358962526	454.774448969	84
85	0.182190524187	0.022366503954	8092.14981407	3.0	148.414193916	355420	676.357672563	453.294055451	85
86	0.192271453425	0.0249515145514	6722.52277196	3.0	149.18967649	355420	674.862713512	453.578121625	86
87	0.234151788325	0.0246465176972	7215.17122735	3.0	158.363945995	355420	675.511342809	452.190398646	87
88	0.274720456094	0.0245665828557	7808.12620071	3.0	157.841690939	355420	678.610532374	448.663429064	88
89	0.181708027181	0.0258031437561	7685.60134691	3.0	171.006613293	355420	681.252527876	448.241942746	89
90	0.296725762766	0.0264930959689	7305.75093071	3.0	156.07581201	355420	682.556360818	447.98842974	90
91	0.307297267599	0.025606622746	6470.77286454	3.0	140.924272912	355420	679.326329859	449.245661577	91
92	0.277286954952	0.0246011586658	6396.14221418	3.0	139.351412997	355420	680.243991766	448.166500762	92
93	0.266694861702	0.0248379525759	6609.2236615	3.0	134.251235674	355420	682.037087144	448.311417422	93
94	0.262638653081	0.0250653127273	7029.98110282	3.0	140.318984088	355420	685.032472772	448.42164454	94
95	0.265562808558	0.0241060064733	6678.50481428	3.0	129.053233126	355420	687.956848584	444.885422756	95
96	0.0880738332885	0.0249616013758	6821.49525578	3.0	138.809496484	355420	689.798454133	444.78094407	96
97	0.0863235635752	0.0234259871074	7075.70524597	3.0	130.244010914	355420	692.205130472	442.657599137	97
99	0.254200402085	0.0283418685194	5776.02558749	3.0	140.681975991	355420	693.184004939	442.025226777	99
100	0.106229547663	0.0254667382382	6430.90803229	3.0	149.431887887	355420	697.418500056	440.74713281	100
101	0.160859170997	0.0277535597069	6040.55150039	3.0	135.236227621	355420	696.219382123	440.154458512	101
102	0.104773839105	0.0239129952814	7348.02332831	3.0	136.847937182	355420	697.897994271	440.44062209	102
103	0.0941693756973	0.0247768905623	6881.03933078	3.0	129.385569935	355420	697.659721775	438.332618403	103
104	0.111354825895	0.0246241068299	7025.44101844	3.0	131.716115444	355420	700.506658341	437.579859351	104
105	0.176309486692	0.0262942339964	6941.55632651	3.0	138.561202111	355420	701.381688114	436.753788381	105
106	0.192704031763	0.0267830111967	6163.92903812	3.0	132.443683672	355420	702.302063533	436.150686121	106
107	0.0352244236799	0.0255189890533	6742.31321929	3.0	131.891886136	355420	703.171913474	435.275899125	107
108	0.0702762341574	0.0262304548678	6735.36525035	3.0	137.512938107	355420	704.17739938	434.766445704	108
19	0.191223637388	0.0218420612586	8333.84645007	4.0	163.180210211	355420	516.811579014	535.593168504	19
21	0.083103756774	0.0217959992872	9533.49020514	4.0	176.64699017	355420	514.613003442	541.681903078	21
22	0.15379358382	0.0282042469936	7374.6904181	4.0	181.620066174	355420	519.236292373	546.143966111	22
23	0.158909278978	0.0254228217606	8840.89384781	4.0	196.841694856	355420	522.295985527	548.685074166	23
24	0.0951631579545	0.0285242911354	8227.68506024	4.0	194.682367612	355420	529.035234462	551.19897796	24
25	0.142431975063	0.0231803104004	10028.2030875	4.0	201.671276602	355420	528.685410381	550.614935633	25
26	0.138444215927	0.0245861799335	9112.61836953	4.0	193.430023281	355420	531.374335965	549.781030979	26
27	0.0457811002383	0.025229004387	9228.97861749	4.0	201.443498423	355420	530.334649911	549.975482823	27
28	0.0963007126153	0.0231201807414	9610.10854301	4.0	187.199691704	355420	529.366734264	550.468125754	28
29	0.124502427091	0.0248603802255	9341.70150345	4.0	199.569254532	355420	530.299360084	553.42594137	29
30	0.166821586108	0.0288062113358	7730.0390429	4.0	207.084200678	355420	531.298006379	551.844618774	30
32	0.0943221149623	0.0253636543861	9297.17929727	4.0	194.004678292	355420	531.2210334	552.68609603	32
34	0.12478651972	0.0230435764925	9961.73088166	4.0	199.702539902	355420	531.237261016	555.330277759	34
36	0.130118370285	0.0251678766279	9469.70004932	4.0	191.242985299	355420	532.975790256	554.211198552	36
37	0.133301568056	0.0251074166225	8653.46698234	4.0	195.732136836	355420	539.285739598	556.675521008	37
38	0.2552645217	0.0320912945779	6486.26415818	4.0	181.398396478	355420	545.184037471	558.465298335	38
39	0.132874733733	0.0254218999946	7420.10464918	4.0	165.958785561	355420	546.178579016	562.094683109	39
40	0.194101936943	0.0224557003577	7554.66287593	4.0	165.981274904	355420	538.376812183	561.565404151	40
41	0.108126001308	0.0228529153752	9437.8201157	4.0	194.927654515	355420	536.601845861	563.597375268	41
42	0.0267854130974	0.0239650060894	9536.1663795	4.0	183.42156942	355420	544.342937136	567.001915777	42
43	0.199793904614	0.0227477997127	9818.62036773	4.0	196.098781148	355420	544.150369156	569.133162152	43
44	0.173534210038	0.0294438935053	7676.31923669	4.0	194.956965422	355420	547.624380082	570.149039886	44
45	0.221826429917	0.0238958328992	11599.8047669	4.0	223.428407582	355420	544.853162767	568.8979568	45
46	0.152279401331	0.0289438171856	8915.24947394	4.0	214.394776928	355420	550.315935555	571.151271496	46
47	0.170506329971	0.028449958914	9108.66751296	4.0	212.465047486	355420	553.789181139	573.089141637	47
48	0.23008142679	0.0278192819735	8295.17107539	4.0	197.716123979	355420	555.202691262	572.815262294	48
20	0.227613074169	0.0237576597428	8745.95395324	5.0	177.152744099	355420	529.751768135	534.052885934	20
21	0.178237254141	0.0272095642141	6100.15751515	5.0	171.199726156	355420	525.562596102	534.071356793	21
23	0.284693833732	0.0261284366428	6871.70497103	5.0	192.982053781	355420	525.561194387	535.202477738	23
24	0.280396486021	0.0269232118332	6349.15721469	5.0	158.571928458	355420	522.913473529	536.950595676	24
29	0.232375819121	0.0322078427832	5450.10104008	5.0	158.978897678	355420	525.793008892	533.217142357	29
30	0.103052891785	0.0292600565289	5953.25660109	5.0	161.525676529	355420	523.751829921	532.277688189	30
31	0.158475147012	0.0273502507173	6415.69153516	5.0	161.999425537	355420	526.598682174	531.96597556	31
32	0.259351061073	0.0296331735049	7257.3586798	5.0	189.253543314	355420	528.388125091	532.686691464	32
33	0.191458759535	0.0433340716742	5312.25261014	5.0	201.45459944	355420	528.305410541	533.204839254	33
34	0.372724312001	0.0450987664425	5019.30191295	5.0	193.017936056	355420	524.803588005	534.210963548	34
35	0.261731473933	0.0291937267404	6754.60265462	5.0	183.354547696	355420	527.596623492	529.606348768	35
36	0.051365085747	0.0368771821658	7909.84612657	5.0	230.216674247	355420	528.497720328	531.223493117	36
38	0.234003792378	0.045819064759	6103.97127589	5.0	212.761670636	355420	525.900470835	526.490248351	38
45	0.0537543824387	0.0485931267519	5042.9726798	5.0	206.715258984	355420	531.523140309	530.539660897	45
53	0.165623716113	0.0295430359143	4865.38066985	5.0	151.878537691	355420	531.941757163	529.495131009	53
20	0.304413309124	0.0315246159903	5754.38326593	6.0	173.301597488	355420	516.499119367	524.864942277	20
21	0.194107351285	0.026498506877	7877.52194488	6.0	189.097879345	355420	510.418656161	525.659093686	21
22	0.123596606049	0.0287740570489	7218.25296614	6.0	182.383175696	355420	507.928455965	526.323682414	22
25	0.265594384205	0.0287104280854	7473.70025053	6.0	185.063053823	355420	507.825541038	523.42405864	25
26	0.353019008799	0.0411297414772	4830.39876321	6.0	181.197294536	355420	507.378118541	523.723134245	26
27	0.252713013646	0.0334775513526	6025.78812675	6.0	176.760698221	355420	508.247832662	524.540772494	27
29	0.256962877424	0.0333419336835	6017.5204036	6.0	176.737178802	355420	510.981615041	519.988980423	29
30	0.306742284509	0.0313179717486	6412.15518979	6.0	180.577422991	355420	510.14895619	518.65432808	30
34	0.24687277763	0.0303127061695	6909.37365043	6.0	182.991030287	355420	510.491516008	515.203744567	34
35	0.190283334048	0.0283768967422	8632.86875296	6.0	203.031621107	355420	504.179005936	509.615510284	35
36	0.393324600174	0.0428558617319	6385.34043334	6.0	203.025728469	355420	505.408116832	508.441547833	36
37	0.362923188858	0.0357605873444	6774.2629242	6.0	200.998472356	355420	502.750275475	513.758141144	37
38	0.0263285726185	0.0403284438528	5188.50273291	6.0	198.351517644	355420	504.327763416	510.810518982	38
40	0.0931728056013	0.0256307467732	6994.68564544	6.0	160.951539301	355420	513.708449	507.491191779	40
41	0.195787816443	0.0279023476959	5687.86658265	6.0	152.096017425	355420	513.868870697	505.613275024	41
42	0.443106572224	0.0290285836411	6070.46409415	6.0	158.848344809	355420	512.258924628	501.897843455	42
43	0.232700053192	0.0235061718776	7599.51183502	6.0	176.944946711	355420	505.604684513	494.773486654	43
44	0.227727970751	0.0250731726376	6384.61806396	6.0	145.104955999	355420	505.625752873	489.237452565	44
45	0.229612599636	0.0251324830508	6795.21436447	6.0	158.335091988	355420	510.77993142	492.206074025	45
46	0.209487741913	0.0257885480284	6832.94020302	6.0	149.183032279	355420	513.967826814	490.277625758	46
47	0.134537806719	0.0240279872787	8130.09405774	6.0	172.793150652	355420	516.846022384	486.506737063	47
48	0.155180844614	0.0236556894224	7776.83420982	6.0	157.63853128	355420	519.832872094	481.369411581	48
49	0.0560069367762	0.0228707526476	7187.39911362	6.0	144.029014496	355420	519.924541564	475.227204151	49
50	0.223425779615	0.0252604713073	7791.02048008	6.0	165.862289522	355420	523.665241588	473.082856387	50
51	0.275601636142	0.023895606754	7613.40779345	6.0	155.4473618	355420	526.084489494	471.581653901	51
52	0.264546576525	0.0242941162249	7403.5860823	6.0	161.85118302	355420	528.222981342	468.408878246	52
53	0.186274041516	0.0223949922727	8597.37872607	6.0	167.680928896	355420	530.341328077	464.620186391	53
54	0.186958411616	0.0223215379735	8088.17316251	6.0	157.638042147	355420	533.357043209	461.717977439	54
55	0.174358836197	0.0243183932466	7595.1393	6.0	158.399865217	355420	535.812577474	459.680571924	55
56	0.165886125453	0.0247816955296	7597.99040008	6.0	161.735000329	355420	535.966143412	457.600222784	56
57	0.154937420151	0.0232923773972	8045.61086035	6.0	162.935481983	355420	536.617961118	454.445786136	57
58	0.191678221472	0.0240676772703	7669.17554301	6.0	168.210294556	355420	537.737727995	448.465694408	58
59	0.190553253076	0.0256166710411	7372.40531629	6.0	158.861995339	355420	538.905715988	445.212128168	59
60	0.163120183126	0.0254895139479	7073.44285478	6.0	166.412669132	355420	536.663503613	437.483516365	60
61	0.182821383301	0.0260438948153	7488.58135077	6.0	161.886424259	355420	533.723148507	433.06187931	61
64	0.0620883985407	0.0272333624551	5977.17351835	6.0	138.839509155	355420	534.867755682	441.008002598	64
67	0.075534351589	0.0264501625218	5949.83864908	6.0	143.702973673	355420	535.821001323	431.713659871	67
71	0.0400385898892	0.026553370524	6309.45669974	6.0	148.749470328	355420	534.780037266	422.89540894	71
21	0.158598347476	0.023217314439	8399.68110965	7.0	174.312448449	355420	526.719090994	519.554487553	21
22	0.156720389571	0.0215381160003	9992.91918719	7.0	194.592928044	355420	524.351901132	519.498145019	22
23	0.334683602741	0.0247398235113	8119.14096667	7.0	179.087345909	355420	518.243285372	521.104552987	23
24	0.216633682284	0.0258263811236	7121.60660876	7.0	164.066995286	355420	517.787274176	522.30033184	24
26	0.393392144565	0.0297364121215	5887.00070857	7.0	163.612746965	355420	521.678576896	528.521348579	26
28	0.353729023773	0.0280496614314	7030.21363213	7.0	176.974498459	355420	518.195208264	527.647110399	28
32	0.342130887271	0.0349158226029	5887.4480943	7.0	186.086119995	355420	514.051087596	527.32005152	32
33	0.317803563167	0.0359702469329	5927.94317309	7.0	179.610124802	355420	509.391436213	525.737012003	33
38	0.312435043164	0.0434903072152	5717.4401133	7.0	183.941364653	355420	505.568317541	524.938637899	38
39	0.165787723533	0.0339206292317	6377.18470202	7.0	186.92200058	355420	501.961699401	520.510049136	39
40	0.175692826757	0.0394476576081	6611.58745034	7.0	202.86600266	355420	499.74546794	521.121493039	40
41	0.25308765645	0.0311544265399	6874.9148106	7.0	193.17942443	355420	498.386607049	524.487350336	41
42	0.179180345614	0.028267530415	7709.84922179	7.0	186.932030079	355420	498.497401762	519.599688671	42
43	0.203260116844	0.0304204162691	8670.30238882	7.0	207.955916753	355420	494.471438634	521.97374473	43
44	0.12216092937	0.027111109156	10204.528286	7.0	222.553613496	355420	495.311938907	516.276522625	44
46	0.304366899651	0.0346265721726	5943.20187877	7.0	192.955299236	355420	490.49611408	519.150871497	46
50	0.0412183794765	0.0228747269419	8065.95525347	7.0	155.045183683	355420	487.874309328	521.234464131	50
51	0.0586038382409	0.0214867623083	8849.96081839	7.0	156.325595482	355420	487.680840833	518.063035178	51
52	0.07586013577	0.0208373183905	10291.2588285	7.0	203.419519643	355420	487.67966069	515.709154765	52
53	0.0153867068577	0.0242340897807	9342.72484456	7.0	181.727498856	355420	486.991200558	512.438633767	53
54	0.0205194465471	0.0278793932286	7802.24458606	7.0	179.439047976	355420	486.875263571	508.831351197	54
57	0.156738752702	0.0232479344371	9356.25671543	7.0	180.840480003	355420	492.514907109	512.078394417	57
58	0.171548175583	0.0230956186466	10435.1077061	7.0	202.025766142	355420	492.477619735	511.757719191	58
59	0.127209757257	0.0219479752418	10839.7410406	7.0	200.304254992	355420	492.539873069	510.890976938	59
60	0.12664197677	0.0222501558456	10902.7430782	7.0	191.736336174	355420	492.617933034	511.971699597	60
61	0.110397858935	0.0221022038014	10873.0750008	7.0	190.349971382	355420	492.426813085	510.959298848	61
62	0.0793510632635	0.0208053665968	11636.4808654	7.0	198.559699281	355420	493.283336415	510.234063372	62
63	0.0649389121432	0.0199276500146	11673.5850545	7.0	188.541827789	355420	492.935984068	507.956712647	63
64	0.102269838223	0.0212183747549	11271.645756	7.0	187.477553764	355420	493.520661618	507.088454694	64
65	0.110833859169	0.0215319761376	11034.2049378	7.0	195.393538825	355420	494.519607781	506.208669781	65
66	0.158328185963	0.0231376982109	9993.96941221	7.0	200.807565436	355420	494.706543546	505.314989053	66
67	0.180947522558	0.024019638794	9263.93269409	7.0	195.471746797	355420	493.737924931	506.728715113	67
68	0.160236090565	0.0228293226638	9588.88358933	7.0	197.917512852	355420	493.584238558	505.495893319	68
69	0.180605412632	0.0237796335606	9024.21799269	7.0	178.715441706	355420	493.613376946	504.639271381	69
70	0.185141158171	0.0235517477154	8835.77462279	7.0	186.557052929	355420	494.547640574	503.717014567	70
71	0.177862215747	0.0234476198657	8211.32492751	7.0	169.99939466	355420	492.623987254	503.511792716	71
72	0.130023071782	0.0259524646704	6950.17995806	7.0	149.946093868	355420	490.046632827	503.69196852	72
73	0.107307266026	0.0229340449595	8510.82242072	7.0	164.900000317	355420	491.570706759	503.153091509	73
74	0.117147053138	0.026284973076	7142.51612031	7.0	151.678342808	355420	489.999227654	502.685935846	74
75	0.148733473619	0.0251480798174	7199.33428436	7.0	166.783180744	355420	490.861462418	501.328215667	75
76	0.277658687121	0.0244522338874	8020.54291112	7.0	162.159999793	355420	492.649036844	498.892629539	76
77	0.147670086273	0.0235771519452	7802.59377613	7.0	171.199932365	355420	489.703908255	499.303868062	77
78	0.144123479851	0.0246552586816	8171.23256171	7.0	180.64889761	355420	488.816471391	498.357520707	78
79	0.183907025989	0.025169507064	7789.02869537	7.0	167.192098061	355420	489.632901778	497.485494011	79
80	0.150078084415	0.0231229566444	8186.87922876	7.0	149.228754249	355420	490.136784116	497.02795014	80
81	0.125728697827	0.0271704713139	6140.11430057	7.0	133.133441036	355420	486.919566427	498.920589891	81
84	0.106535855214	0.026767897982	7764.89891523	7.0	170.780963079	355420	485.677051495	495.575006495	84
85	0.208244190229	0.0293027682514	7120.30506234	7.0	168.977606326	355420	484.773790405	495.843921898	85
86	0.143890914302	0.0251846983874	8843.53263049	7.0	178.84786519	355420	485.56258849	493.646291024	86
87	0.086078425469	0.0301990604079	7340.5808262	7.0	184.910503416	355420	483.913048917	494.306153869	87
